FIPS,STATE,COUNTY,X,Y
21217,Kentucky,Taylor County,934280.3557,1644351.733
21219,Kentucky,Todd County,778245.0908,1568489.227
21221,Kentucky,Trigg County,717434.9951,1559754.634
21223,Kentucky,Trimble County,917838.5723,1783041.482
21225,Kentucky,Union County,702991.5875,1654344.529
21227,Kentucky,Warren County,842911.9226,1592501.556
21229,Kentucky,Washington County,942674.7134,1688943.843
21231,Kentucky,Wayne County,985215.6789,1586435.023
21233,Kentucky,Webster County,727188.3869,1640704.363
21235,Kentucky,Whitley County,1045824.791,1588978.741
21237,Kentucky,Wolfe County,1088547.784,1705313.004
21239,Kentucky,Woodford County,976261.0693,1725474.913
22001,Louisiana,Acadia Parish,344553.4366,808141.7507
22003,Louisiana,Allen Parish,303241.3744,846879.8669
22005,Louisiana,Ascension Parish,489042.0627,805045.967
22007,Louisiana,Assumption Parish,476237.7347,770738.1393
22009,Louisiana,Avoyelles Parish,380226.2939,896952.1313
22011,Louisiana,Beauregard Parish,253965.2646,844863.6869
22013,Louisiana,Bienville Parish,275622.7821,1034747.4
22015,Louisiana,Bossier Parish,223389.2096,1070235.043
22017,Louisiana,Caddo Parish,197708.5971,1058614.697
22019,Louisiana,Calcasieu Parish,253915.1409,798395.6181
22021,Louisiana,Caldwell Parish,364679.2644,1009514.127
22023,Louisiana,Cameron Parish,270765.3133,759633.5904
22025,Louisiana,Catahoula Parish,392045.4963,963141.9567
22027,Louisiana,Claiborne Parish,279585.2559,1087932.967
22029,Louisiana,Concordia Parish,412706.0046,939498.5918
22031,Louisiana,De Soto Parish,212580.1149,1000454.022
22033,Louisiana,East Baton Rouge Parish,469403.5601,841229.3979
22035,Louisiana,East Carroll Parish,443821.3085,1084553.499
22037,Louisiana,East Feliciana Parish,472411.7147,875573.5336
22039,Louisiana,Evangeline Parish,343284.407,856811.127
22041,Louisiana,Franklin Parish,406050.9044,1015865.554
22043,Louisiana,Grant Parish,325124.9835,953067.1879
22045,Louisiana,Iberia Parish,411808.5705,766947.1222
22047,Louisiana,Iberville Parish,446765.1221,808972.8862
22049,Louisiana,Jackson Parish,322423.5751,1031300.858
22051,Louisiana,Jefferson Parish,568883.0953,758242.8393
22053,Louisiana,Jefferson Davis Parish,306018.2471,804247.7814
22055,Louisiana,Lafayette Parish,378339.4306,800228.5481
22057,Louisiana,Lafourche Parish,540596.1656,736216.0487
22059,Louisiana,Lasalle Parish,362445.0782,963119.8468
22061,Louisiana,Lincoln Parish,311238.1682,1064297.62
22063,Louisiana,Livingston Parish,505203.316,832267.2919
22065,Louisiana,Madison Parish,445247.0609,1043629.891
22067,Louisiana,Morehouse Parish,390608.8388,1091840.743
22069,Louisiana,Natchitoches Parish,273959.8725,965160.7401
22071,Louisiana,Orleans Parish,584306.4631,795728.0349
22073,Louisiana,Ouachita Parish,359343.9531,1052353.301
22075,Louisiana,Plaquemines Parish,618451.7469,727399.1969
22077,Louisiana,Pointe Coupee Parish,420261.6659,857826.7225
22079,Louisiana,Rapides Parish,329159.7729,908501.6608
22081,Louisiana,Red River Parish,249843.1793,1005642.683
22083,Louisiana,Richland Parish,396193.9022,1047153.497
22085,Louisiana,Sabine Parish,231154.6475,946056.9847
22087,Louisiana,St. Bernard Parish,623306.7666,776733.2264
22089,Louisiana,St. Charles Parish,544117.5066,775048.6219
22091,Louisiana,St. Helena Parish,504479.9534,874685.7926
22093,Louisiana,St. James Parish,501183.0567,786015.0176
22095,Louisiana,St. John The Baptist Parish,531797.2053,798938.5534
22097,Louisiana,St. Landry Parish,382059.4448,843926.0768
22099,Louisiana,St. Martin Parish,422595.6887,793487.3109
22101,Louisiana,St. Mary Parish,440471.6589,747208.7178
22103,Louisiana,St. Tammany Parish,579140.2496,833294.4687
22105,Louisiana,Tangipahoa Parish,534828.3763,854700.7721
22107,Louisiana,Tensas Parish,438041.2439,1002542.832
22109,Louisiana,Terrebonne Parish,498273.1786,717325.2415
22111,Louisiana,Union Parish,337307.6441,1090969.424
22113,Louisiana,Vermilion Parish,354812.3481,759166.052
22115,Louisiana,Vernon Parish,267750.9055,896450.2482
22117,Louisiana,Washington Parish,568091.0848,881988.4982
22119,Louisiana,Webster Parish,248433.4253,1074808.207
22121,Louisiana,West Baton Rouge Parish,449080.3155,831817.0401
22123,Louisiana,West Carroll Parish,422891.0865,1089833.204
22125,Louisiana,West Feliciana Parish,436518.6392,877688.0337
22127,Louisiana,Winn Parish,316450.4523,991198.8406
23001,Maine,Androscoggin County,2031239.325,2630106.589
23003,Maine,Aroostook County,2075853.79,2931078.617
23005,Maine,Cumberland County,2027795.168,2591394.763
23007,Maine,Franklin County,1989058.799,2711809.875
23009,Maine,Hancock County,2157356.825,2721899.997
23011,Maine,Kennebec County,2057410.389,2665661.284
23013,Maine,Knox County,2113231.391,2648682.727
23015,Maine,Lincoln County,2085251.75,2633523.819
23017,Maine,Oxford County,1979241.944,2654172.908
23019,Maine,Penobscot County,2111427.469,2795785.787
23021,Maine,Piscataquis County,2050311.863,2828630.526
23023,Maine,Sagadahoc County,2064500.012,2615521.788
23025,Maine,Somerset County,2009791.168,2779415.496
23027,Maine,Waldo County,2102157.804,2689208.494
23029,Maine,Washington County,2200344.806,2778884.341
23031,Maine,York County,2012283.996,2545360.521
24001,Maryland,Allegany County,1463675.83,1978141.473
24003,Maryland,Anne Arundel County,1652614.186,1944776.741
24005,Maryland,Baltimore County,1639584.197,1994032.373
24009,Maryland,Calvert County,1666038.768,1894678.827
24011,Maryland,Caroline County,1720531.915,1943797.185
24013,Maryland,Carroll County,1604981.209,1998805.915
24015,Maryland,Cecil County,1694933.488,2018400.3
24017,Maryland,Charles County,1631028.737,1883315.978
24019,Maryland,Dorchester County,1713827.547,1896169.761
24021,Maryland,Frederick County,1575637.407,1982508.773
24023,Maryland,Garrett County,1417357.194,1959178.546
24025,Maryland,Harford County,1663852.67,2010730.911
24027,Maryland,Howard County,1619605.459,1966057.211
24029,Maryland,Kent County,1694052.145,1981950.218
24031,Maryland,Montgomery County,1599218.37,1948856.135
24033,Maryland,Prince Georges County,1636048.467,1921250.675
24035,Maryland,Queen Annes County,1699831.3,1961649.538
24037,Maryland,St. Marys County,1668389.554,1867466.358
24039,Maryland,Somerset County,1744615.768,1862073.288
24041,Maryland,Talbot County,1700070.455,1927775.068
24043,Maryland,Washington County,1538083.918,1990247.173
24045,Maryland,Wicomico County,1750040.409,1892975.815
24047,Maryland,Worcester County,1778263.316,1880783.857
24510,Maryland,Baltimore City,1644880.387,1977469.45
25001,Massachusetts,Barnstable County,2097611.241,2365435.512
25003,Massachusetts,Berkshire County,1847370.995,2374890.176
25005,Massachusetts,Bristol County,2029849.597,2355488.473
25007,Massachusetts,Dukes County,2078258.812,2322339.478
25009,Massachusetts,Essex County,2017300.671,2453418.655
25011,Massachusetts,Franklin County,1890407.457,2410123.512
25013,Massachusetts,Hampden County,1899474.329,2360771.436
25015,Massachusetts,Hampshire County,1891312.987,2382363.237
25017,Massachusetts,Middlesex County,1987916.471,2424042.815
25019,Massachusetts,Nantucket County,2128102.887,2322918.653
25021,Massachusetts,Norfolk County,2011873.918,2393019.975
25023,Massachusetts,Plymouth County,2049257.925,2378821.619
25025,Massachusetts,Suffolk County,2017755.972,2414379.712
25027,Massachusetts,Worcester County,1951002.254,2398773.84
26001,Michigan,Alcona County,978692.3551,2474617.055
26003,Michigan,Alger County,723112.0109,2638021.387
26005,Michigan,Allegan County,823246.004,2220898.156
26007,Michigan,Alpena County,971106.5537,2512884.358
26009,Michigan,Antrim County,853200.1121,2494413.755
26011,Michigan,Arenac County,963837.116,2403055.69
26013,Michigan,Baraga County,585689.2843,2653829.033
26015,Michigan,Barry County,870237.7471,2226459.219
26017,Michigan,Bay County,961371.5587,2362457.053
26019,Michigan,Benzie County,789011.4886,2447034.806
26021,Michigan,Berrien County,787882.0283,2145596.162
26023,Michigan,Branch County,899149.5258,2153319.276
26025,Michigan,Calhoun County,899315.6015,2190552.677
26027,Michigan,Cass County,822626.6227,2144802.59
26029,Michigan,Charlevoix County,850349.8124,2528369.382
26031,Michigan,Cheboygan County,897297.0997,2549759.615
26033,Michigan,Chippewa County,881239.2837,2643301.787
26035,Michigan,Clare County,889322.1417,2385210.833
26037,Michigan,Clinton County,922847.7972,2271850.945
26039,Michigan,Crawford County,898936.6877,2464391.554
26041,Michigan,Delta County,703888.0445,2581310.41
26043,Michigan,Dickinson County,629811.6887,2584796.914
26045,Michigan,Eaton County,908386.6232,2230962.477
26047,Michigan,Emmet County,866011.0404,2554189.118
26049,Michigan,Genesee County,993774.9218,2289531.124
26051,Michigan,Gladwin County,925750.4585,2389890.608
26053,Michigan,Gogebic County,485879.5734,2618352.957
26055,Michigan,Grand Traverse County,824447.9462,2454218.027
26057,Michigan,Gratiot County,917907.579,2310519.175
26059,Michigan,Hillsdale County,937661.1239,2154683.149
26061,Michigan,Houghton County,558985.6811,2677802.218
26063,Michigan,Huron County,1035718.363,2386475.33
26065,Michigan,Ingham County,945936.4497,2235639.695
26067,Michigan,Ionia County,884733.2499,2267469.643
26069,Michigan,Iosco County,980081.3168,2437828.891
26071,Michigan,Iron County,577053.4654,2602704.42
26073,Michigan,Isabella County,893974.5114,2346746.786
26075,Michigan,Jackson County,946705.8128,2196444.551
26077,Michigan,Kalamazoo County,856533.4588,2185582.902
26079,Michigan,Kalkaska County,861184.0502,2460129.99
26081,Michigan,Kent County,845360.2945,2272780.137
26083,Michigan,Keweenaw County,572113.4969,2759585.418
26085,Michigan,Lake County,813521.9664,2376939.443
26087,Michigan,Lapeer County,1031731.211,2302268.637
26089,Michigan,Leelanau County,801397.451,2481953.026
26091,Michigan,Lenawee County,980629.4872,2160778.799
26093,Michigan,Livingston County,983213.5951,2241055.465
26095,Michigan,Luce County,803749.9646,2653298.418
26097,Michigan,Mackinac County,844523.7116,2614261.843
26099,Michigan,Macomb County,1060957.439,2261753.109
26101,Michigan,Manistee County,789315.2205,2412819.618
26103,Michigan,Marquette County,643451.3004,2632962.071
26105,Michigan,Mason County,777849.8135,2373730.419
26107,Michigan,Mecosta County,855824.8204,2342362.668
26109,Michigan,Menominee County,658248.2529,2539432.486
26111,Michigan,Midland County,930468.6153,2351820.8
26113,Michigan,Missaukee County,865279.4584,2421666.452
26115,Michigan,Monroe County,1023330.357,2170079.37
26117,Michigan,Montcalm County,873787.6457,2307320.984
26119,Michigan,Montmorency County,932073.2852,2507079.941
26121,Michigan,Muskegon County,793793.991,2296413.883
26123,Michigan,Newaygo County,818844.9393,2328565.584
26125,Michigan,Oakland County,1024889.241,2252917.102
26127,Michigan,Oceana County,780523.7862,2334271.907
26129,Michigan,Ogemaw County,941709.0753,2430550.745
26131,Michigan,Ontonagon County,512981.2122,2648551.164
26133,Michigan,Osceola County,851384.9502,2381065.889
26135,Michigan,Oscoda County,936716.1043,2468865.671
26137,Michigan,Otsego County,895262.3032,2501797.694
26139,Michigan,Ottawa County,810156.7928,2260893.371
26141,Michigan,Presque Isle County,944097.3294,2543685.956
26143,Michigan,Roscommon County,903476.0434,2425912.782
26145,Michigan,Saginaw County,961554.3553,2320664.585
26147,Michigan,St. Clair County,1077601.659,2290705.16
26149,Michigan,St. Joseph County,860794.1341,2148812.071
26151,Michigan,Sanilac County,1058759.662,2343544.98
26153,Michigan,Schoolcraft County,756627.7395,2617690.919
26155,Michigan,Shiawassee County,959338.691,2277468.132
26157,Michigan,Tuscola County,1010473.618,2341624.798
26159,Michigan,Van Buren County,816691.8415,2181997.257
26161,Michigan,Washtenaw County,994107.3992,2202954.427
26163,Michigan,Wayne County,1038910.41,2212031.439
26165,Michigan,Wexford County,827067.1033,2417440.087
27001,Minnesota,Aitkin County,198631.7994,2626875.744
27003,Minnesota,Anoka County,215866.9999,2479233.631
27005,Minnesota,Becker County,24875.83606,2660583.206
27007,Minnesota,Beltrami County,80075.72535,2775553.993
27009,Minnesota,Benton County,155961.8339,2525013.957
27011,Minnesota,Big Stone County,-32165.67092,2493231.405
27013,Minnesota,Blue Earth County,154388.0418,2339734.788
27015,Minnesota,Brown County,101318.8031,2361986.669
27017,Minnesota,Carlton County,255416.9395,2627033.619
27019,Minnesota,Carver County,173471.4495,2427788.006
27021,Minnesota,Cass County,127937.4673,2662985.894
27023,Minnesota,Chippewa County,34084.64253,2448316.295
27025,Minnesota,Chisago County,241609.464,2505504.196
27027,Minnesota,Clay County,-37547.93062,2655833.341
27029,Minnesota,Clearwater County,47084.78439,2731672.141
27031,Minnesota,Cook County,411835.9241,2779321.913
27033,Minnesota,Cottonwood County,65421.1881,2335406.558
27035,Minnesota,Crow Wing County,148562.6506,2611857.286
27037,Minnesota,Dakota County,232158.3226,2412830.482
27039,Minnesota,Dodge County,250617.9464,2340937.296
27041,Minnesota,Douglas County,42379.94288,2549643.379
27043,Minnesota,Faribault County,164772.5741,2299719.211
27045,Minnesota,Fillmore County,313884.4165,2304411.108
27047,Minnesota,Freeborn County,212855.9441,2300901.478
27049,Minnesota,Goodhue County,260267.2347,2384469.883
27051,Minnesota,Grant County,-943.5944148,2549540.318
27053,Minnesota,Hennepin County,198630.9633,2448877.595
27055,Minnesota,Houston County,361800.3825,2306247.746
27057,Minnesota,Hubbard County,82659.20916,2680042.389
27059,Minnesota,Isanti County,211224.0184,2511139.936
27061,Minnesota,Itasca County,179600.8847,2726169.708
27063,Minnesota,Jackson County,67930.30425,2298273.959
27065,Minnesota,Kanabec County,210133.5541,2553762.137
27067,Minnesota,Kandiyohi County,78111.97883,2463072.123
27069,Minnesota,Kittson County,-58170.42924,2863959.542
27071,Minnesota,Koochiching County,166131.0972,2807079.944
27073,Minnesota,Lac Qui Parle County,-13671.79223,2445267.298
27075,Minnesota,Lake County,344519.8704,2746566.466
27077,Minnesota,Lake Of The Woods County,81461.54919,2863326.263
27079,Minnesota,Le Sueur County,180414.0323,2377876.626
27081,Minnesota,Lincoln County,-21223.71759,2380294.044
27083,Minnesota,Lyon County,12774.18183,2380403.367
27085,Minnesota,Mcleod County,136381.7312,2427334.909
27087,Minnesota,Mahnomen County,14506.26367,2703719.094
27089,Minnesota,Marshall County,-27630.30056,2817782.069
27091,Minnesota,Martin County,116346.0199,2298875.724
27093,Minnesota,Meeker County,115633.1663,2460321.663
27095,Minnesota,Mille Lacs County,184007.6921,2552130.181
27097,Minnesota,Morrison County,134427.5516,2559428.555
27099,Minnesota,Mower County,260739.8518,2302115.625
27101,Minnesota,Murray County,18909.27293,2336826.204
27103,Minnesota,Nicollet County,139332.061,2374629.954
27105,Minnesota,Nobles County,19812.23799,2298018.128
27107,Minnesota,Norman County,-34639.47731,2703879.079
27109,Minnesota,Olmsted County,287448.4756,2340185.489
27111,Minnesota,Otter Tail County,22545.26363,2602270.545
27113,Minnesota,Pennington County,-2711.383627,2785557.161
27115,Minnesota,Pine County,252234.7358,2574550.148
27117,Minnesota,Pipestone County,-20662.74671,2336908.889
27119,Minnesota,Polk County,-30270.73049,2753311.421
27121,Minnesota,Pope County,43359.04101,2511035.04
27123,Minnesota,Ramsey County,228271.2383,2451143.334
27125,Minnesota,Red Lake County,-7208.577437,2764081.399
27127,Minnesota,Redwood County,59257.11276,2379540.95
27129,Minnesota,Renville County,83283.61812,2415770.722
27131,Minnesota,Rice County,214896.5526,2376869.227
27133,Minnesota,Rock County,-20319.97252,2298067.989
27135,Minnesota,Roseau County,14045.62162,2863525.817
27137,Minnesota,St. Louis County,267295.5829,2738877.235
27139,Minnesota,Scott County,194935.3273,2409119.942
27141,Minnesota,Sherburne County,174041.8963,2497147.819
27143,Minnesota,Sibley County,140105.2629,2400226.361
27145,Minnesota,Stearns County,108340.7639,2507901.112
27147,Minnesota,Steele County,221559.3393,2340042.189
27149,Minnesota,Stevens County,-17.56656399,2510900.233
27151,Minnesota,Swift County,24978.76783,2477271.759
27153,Minnesota,Todd County,85450.85093,2565100.282
27155,Minnesota,Traverse County,-36709.30376,2531661.86
27157,Minnesota,Wabasha County,299930.7307,2371963.016
27159,Minnesota,Wadena County,79195.36032,2622219.671
27161,Minnesota,Waseca County,192736.0892,2339215.552
27163,Minnesota,Washington County,245199.1633,2454048.389
27165,Minnesota,Watonwan County,110782.8191,2332714.64
27167,Minnesota,Wilkin County,-36109.2336,2596511.89
27169,Minnesota,Winona County,337262.4859,2340349.891
27171,Minnesota,Wright County,159939.6368,2466763.187
27173,Minnesota,Yellow Medicine County,10367.29253,2414182.373
28001,Mississippi,Adams County,439598.7854,944804.3276
28003,Mississippi,Alcorn County,671996.7365,1339724.687
28005,Mississippi,Amite County,493374.6591,913342.1974
28007,Mississippi,Attala County,595019.5033,1133084.981
28009,Mississippi,Benton County,617499.1642,1328478.819
28011,Mississippi,Bolivar County,470436.6566,1204779.814
28013,Mississippi,Calhoun County,611002.1882,1229299.964
28015,Mississippi,Carroll County,561035.6064,1171358.144
28017,Mississippi,Chickasaw County,646694.9243,1230138.495
28019,Mississippi,Choctaw County,623726.4901,1164260.182
28021,Mississippi,Claiborne County,478430.437,1001662.787
28023,Mississippi,Clarke County,686480.8073,1022818.022
28025,Mississippi,Clay County,664180.1804,1201761.144
28027,Mississippi,Coahoma County,493172.4036,1254579.942
28029,Mississippi,Copiah County,522602.0062,992450.1504
28031,Mississippi,Covington County,608632.8362,971570.152
28033,Mississippi,Desoto County,544393.2775,1330119.06
28035,Mississippi,Forrest County,639915.159,924177.7404
28037,Mississippi,Franklin County,482663.3039,946482.3627
28039,Mississippi,George County,700850.5338,892342.2934
28041,Mississippi,Greene County,698304.2593,931350.3493
28043,Mississippi,Grenada County,569615.6393,1207872.195
28045,Mississippi,Hancock County,623941.3205,836929.5793
28047,Mississippi,Harrison County,659303.4479,849287.1566
28049,Mississippi,Hinds County,520600.9533,1036687.74
28051,Mississippi,Holmes County,547495.1501,1134132.137
28053,Mississippi,Humphreys County,507177.3655,1132246.336
28055,Mississippi,Issaquena County,466693.0782,1086725.655
28057,Mississippi,Itawamba County,697144.5339,1274298.221
28059,Mississippi,Jackson County,704520.4188,856057.6363
28061,Mississippi,Jasper County,646418.4606,1017317.606
28063,Mississippi,Jefferson County,468133.4877,974398.8103
28065,Mississippi,Jefferson Davis County,583598.9285,962829.9348
28067,Mississippi,Jones County,644872.7867,972934.054
28069,Mississippi,Kemper County,684860.3153,1102460.374
28071,Mississippi,Lafayette County,594216.1938,1275228.692
28073,Mississippi,Lamar County,616021.6082,924386.9559
28075,Mississippi,Lauderdale County,685875.7304,1063354.926
28077,Mississippi,Lawrence County,556948.8964,958924.224
28079,Mississippi,Leake County,602823.6974,1096365.811
28081,Mississippi,Lee County,667998.6485,1273087.622
28083,Mississippi,Leflore County,525260.5108,1180517.156
28085,Mississippi,Lincoln County,524286.4013,955008.2169
28087,Mississippi,Lowndes County,696843.6162,1183808.092
28089,Mississippi,Madison County,556284.3426,1080077.736
28091,Mississippi,Marion County,586103.3147,925196.4177
28093,Mississippi,Marshall County,589454.0504,1320350.901
28095,Mississippi,Monroe County,689733.521,1230239.149
28097,Mississippi,Montgomery County,588676.533,1178221.466
28099,Mississippi,Neshoba County,640620.0512,1098978.289
28101,Mississippi,Newton County,643340.9414,1059690.668
28103,Mississippi,Noxubee County,688388.3025,1142522.129
28105,Mississippi,Oktibbeha County,657111.0197,1175363.424
28107,Mississippi,Panola County,551714.0481,1273232.834
28109,Mississippi,Pearl River County,611623.6927,875390.7484
28111,Mississippi,Perry County,665195.1977,924127.4477
28113,Mississippi,Pike County,531366.3223,915572.2912
28115,Mississippi,Pontotoc County,636031.536,1263463.635
28117,Mississippi,Prentiss County,679750.695,1310852.252
28119,Mississippi,Quitman County,521630.4767,1258724.022
28121,Mississippi,Rankin County,567068.6276,1039287.213
28123,Mississippi,Scott County,604167.2303,1057667.927
28125,Mississippi,Sharkey County,482157.7088,1103050.726
28127,Mississippi,Simpson County,572011.9497,1000441.833
28129,Mississippi,Smith County,610043.9958,1014625.133
28131,Mississippi,Stone County,656408.5767,880911.6438
28133,Mississippi,Sunflower County,498431.3782,1184642.26
28135,Mississippi,Tallahatchie County,534264.5395,1225842.766
28137,Mississippi,Tate County,550179.6578,1305274.61
28139,Mississippi,Tippah County,643211.316,1324883.425
28141,Mississippi,Tishomingo County,704089.1753,1326497.873
28143,Mississippi,Tunica County,511132.4408,1302989.429
28145,Mississippi,Union County,636887.6155,1293247.048
28147,Mississippi,Walthall County,559816.4039,914315.3391
28149,Mississippi,Warren County,481779.0749,1044542.753
28151,Mississippi,Washington County,467283.5991,1147378.085
28153,Mississippi,Wayne County,689291.2644,978270.0408
28155,Mississippi,Webster County,618245.895,1193624.19
28157,Mississippi,Wilkinson County,445345.3733,909332.5124
28159,Mississippi,Winston County,645589.7485,1136830.042
28161,Mississippi,Yalobusha County,576356.2601,1237230.343
28163,Mississippi,Yazoo County,521521.4772,1094140.804
29001,Missouri,Adair County,286828.6436,1913466.126
29003,Missouri,Andrew County,101452.0056,1885754.978
29005,Missouri,Atchison County,48091.88898,1935390.539
29007,Missouri,Audrain County,355626.7454,1806919.156
29009,Missouri,Barry County,192124.2894,1520432.593
29011,Missouri,Barton County,144712.3001,1608298.331
29013,Missouri,Bates County,143867.9394,1692929.675
29015,Missouri,Benton County,234893.1068,1699250.102
29017,Missouri,Bollinger County,524085.3086,1603281.976
29019,Missouri,Boone County,316584.4669,1780009.411
29021,Missouri,Buchanan County,101496.5258,1849513.472
29023,Missouri,Butler County,494697.2772,1533533.238
29025,Missouri,Caldwell County,171479.187,1850333.89
29027,Missouri,Callaway County,350211.5932,1763994.021
29029,Missouri,Camden County,281158.0843,1670641.378
29031,Missouri,Cape Girardeau County,553511.1143,1612173.036
29033,Missouri,Carroll County,212774.1301,1825555.363
29035,Missouri,Carter County,444270.6802,1555940.884
29037,Missouri,Cass County,141821.4024,1736678.168
29039,Missouri,Cedar County,187181.4424,1633953.304
29041,Missouri,Chariton County,258693.96,1836809.003
29043,Missouri,Christian County,247933.6639,1550979.168
29045,Missouri,Clark County,358467.3497,1940981.253
29047,Missouri,Clay County,134873.291,1810824.823
29049,Missouri,Clinton County,135743.4638,1843439.361
29051,Missouri,Cole County,321129.6827,1725795.623
29053,Missouri,Cooper County,274255.9308,1761952.861
29055,Missouri,Crawford County,408333.0522,1670261.173
29057,Missouri,Dade County,188404.7022,1601288.192
29059,Missouri,Dallas County,259984.552,1631087.385
29061,Missouri,Daviess County,170582.0083,1884495.193
29063,Missouri,Dekalb County,135207.7874,1876109.382
29065,Missouri,Dent County,392686.8514,1627997.957
29067,Missouri,Douglas County,308856.405,1548922.01
29069,Missouri,Dunklin County,525684.827,1485530.354
29071,Missouri,Franklin County,425820.8543,1719938.263
29073,Missouri,Gasconade County,388252.9807,1721374.578
29075,Missouri,Gentry County,134178.4029,1911816.507
29077,Missouri,Greene County,233503.2546,1582901.925
29079,Missouri,Grundy County,205691.857,1902401.112
29081,Missouri,Harrison County,169076.0999,1928522.575
29083,Missouri,Henry County,190964.3712,1708218.581
29085,Missouri,Hickory County,233216.2806,1659571.785
29087,Missouri,Holt County,66348.238,1897832.286
29089,Missouri,Howard County,282847.0063,1795794.247
29091,Missouri,Howell County,363630.2991,1533247.301
29093,Missouri,Iron County,457107.1623,1625550.118
29095,Missouri,Jackson County,141884.7367,1777185.261
29097,Missouri,Jasper County,145899.7137,1574859.044
29099,Missouri,Jefferson County,473173.5205,1705640.251
29101,Missouri,Johnson County,188902.0158,1748408.001
29103,Missouri,Knox County,325307.2574,1907857.793
29105,Missouri,Laclede County,297887.9072,1629912.918
29107,Missouri,Lafayette County,189804.7018,1784475.842
29109,Missouri,Lawrence County,190763.2203,1564847.178
29111,Missouri,Lewis County,361423.0279,1905960.669
29113,Missouri,Lincoln County,431885.2938,1792903.227
29115,Missouri,Linn County,245211.3124,1876193.761
29117,Missouri,Livingston County,208048.4275,1865241.725
29119,Missouri,Mcdonald County,146336.4968,1510439.961
29121,Missouri,Macon County,291346.1889,1873253.086
29123,Missouri,Madison County,495097.4371,1619082.768
29125,Missouri,Maries County,353567.2425,1688532.464
29127,Missouri,Marion County,371318.9015,1873795.304
29129,Missouri,Mercer County,204526.5185,1936928.024
29131,Missouri,Miller County,309723.9011,1692667.839
29133,Missouri,Mississippi County,592323.6065,1552393.018
29135,Missouri,Moniteau County,294590.2712,1738992.527
29137,Missouri,Monroe County,340688.9544,1837662.664
29139,Missouri,Montgomery County,388823.129,1777580.163
29141,Missouri,Morgan County,269268.6999,1714688.317
29143,Missouri,New Madrid County,562250.1532,1524088.373
29145,Missouri,Newton County,146573.1253,1541438.53
29147,Missouri,Nodaway County,94023.99103,1927963.97
29149,Missouri,Oregon County,406786.7657,1525492.561
29151,Missouri,Osage County,357575.4224,1722179.377
29153,Missouri,Ozark County,314834.6386,1517368.088
29155,Missouri,Pemiscot County,553260.9538,1480487.481
29157,Missouri,Perry County,538905.4874,1647526.679
29159,Missouri,Pettis County,233809.5297,1747786.188
29161,Missouri,Phelps County,366451.1476,1657174.996
29163,Missouri,Pike County,412143.2157,1823936.409
29165,Missouri,Platte County,104662.9669,1818258.965
29167,Missouri,Polk County,227270.5984,1622952.14
29169,Missouri,Pulaski County,330578.0928,1649750.452
29171,Missouri,Putnam County,250739.503,1944570.252
29173,Missouri,Ralls County,381288.038,1843018.277
29175,Missouri,Randolph County,298668.9621,1829738.064
29177,Missouri,Ray County,171618.0233,1816271.057
29179,Missouri,Reynolds County,441197.3336,1603030.164
29181,Missouri,Ripley County,454693.6895,1524134.178
29183,Missouri,St. Charles County,458069.1472,1763372.981
29185,Missouri,St. Clair County,193338.6569,1669272.806
29186,Missouri,Ste. Genevieve County,505366.7026,1666438.903
29187,Missouri,St. Francois County,481755.912,1655598.1
29189,Missouri,St. Louis County,478830.1188,1748606.586
29195,Missouri,Saline County,239591.8356,1793785.754
29197,Missouri,Schuyler County,292426.8646,1945012.362
29199,Missouri,Scotland County,323888.0246,1944183.406
29201,Missouri,Scott County,566156.6007,1575852.63
29203,Missouri,Shannon County,404531.4627,1578138.819
29205,Missouri,Shelby County,332845.2916,1871213.082
29207,Missouri,Stoddard County,534537.7132,1551607.652
29209,Missouri,Stone County,225013.5414,1525410.72
29211,Missouri,Sullivan County,243670.7475,1914251.432
29213,Missouri,Taney County,262003.2747,1516157.147
29215,Missouri,Texas County,354101.9971,1593749.812
29217,Missouri,Vernon County,144528.1862,1647277.786
29219,Missouri,Warren County,416431.1312,1759110.137
29221,Missouri,Washington County,445480.2513,1670525.702
29223,Missouri,Wayne County,487271.6781,1577577.716
29225,Missouri,Webster County,274339.1817,1586725.353
29227,Missouri,Worth County,132645.723,1941712.55
29229,Missouri,Wright County,310053.7371,1586860.816
29510,Missouri,St. Louis City,495965.4453,1749191.957
30001,Montana,Beaverhead County,-1320786.985,2577978.79
30003,Montana,Big Horn County,-896794.6093,2547041.655
30005,Montana,Blaine County,-965666.4792,2891486.712
30007,Montana,Broadwater County,-1190801.689,2690989.537
30009,Montana,Carbon County,-1019218.447,2541001.913
30011,Montana,Carter County,-666090.91,2532983.272
30013,Montana,Cascade County,-1162057.795,2795782.152
30015,Montana,Chouteau County,-1084053.351,2847446.513
30017,Montana,Custer County,-738427.4833,2622019.582
30019,Montana,Daniels County,-708618.7978,2900108.636
30021,Montana,Dawson County,-676192.8093,2728758.526
30023,Montana,Deer Lodge County,-1315703.474,2682045.233
30025,Montana,Fallon County,-648827.4798,2622652.694
30027,Montana,Fergus County,-1003167.133,2766619.423
30029,Montana,Flathead County,-1343717.776,2938520.858
30031,Montana,Gallatin County,-1180013.412,2599876.845
30033,Montana,Garfield County,-834569.4169,2746689.178
30035,Montana,Glacier County,-1258195.618,2968642.541
30037,Montana,Golden Valley County,-1012935.982,2669419.932
30039,Montana,Granite County,-1337176.8,2724657.349
